21 101 
 -0.05 -0.049 -0.048 -0.047 -0.046 -0.045 -0.044 -0.043 -0.042 -0.041 -0.04 -0.039 -0.038 -0.037 -0.036 -0.035 -0.034 -0.033 -0.032 -0.031 -0.03 -0.029 -0.028 -0.027 -0.026 -0.025 -0.024 -0.023 -0.022 -0.021 -0.02 -0.019 -0.018 -0.017 -0.016 -0.015 -0.014 -0.013 -0.012 -0.011 -0.01 -0.009 -0.008 -0.007 -0.006 -0.005 -0.004 -0.003 -0.002 -0.001 0.0 0.001 0.002 0.003 0.004 0.005 0.006 0.007 0.008 0.009 0.01 0.011 0.012 0.013 0.014 0.015 0.016 0.017 0.018 0.019 0.02 0.021 0.022 0.023 0.024 0.025 0.026 0.027 0.028 0.029 0.03 0.031 0.032 0.033 0.034 0.035 0.036 0.037 0.038 0.039 0.04 0.041 0.042 0.043 0.044 0.045 0.046 0.047 0.048 0.049 0.05
 -0.01   -1.8487699131882424e-09  -1.528969908844449e-09  -1.985459439919809e-09  -3.3298430656451306e-09  -4.424172845876106e-09  -1.9306505132757222e-09  3.9507909711208885e-10  3.2911641119401064e-10  2.848046063263251e-10  -8.316214126730843e-10  -5.263842680423926e-09  -4.8889993539952656e-09  -4.650735507530811e-09  -6.9180633948485274e-09  -8.789450035148026e-09  -1.08844736043038e-08  -1.0707895993589146e-08  -1.045047284198866e-08  -7.60493452435924e-09  -5.202162753540889e-09  -4.0314833640766876e-09  4.0883067645230497e-10  2.5065059308121534e-09  2.1187838719662096e-09  -3.0318590782374493e-10  1.4840378204823416e-09  1.3224180510843567e-09  6.741122403201637e-10  1.7333436422689755e-09  3.0207595781857138e-09  2.4993810965654105e-09  4.158923168618999e-09  1.6362991468906533e-09  1.2656572467582024e-09  3.476938197083465e-09  5.753898727245718e-09  7.040178774859892e-09  5.97060792255218e-09  5.170384108136952e-09  6.259311195137767e-09  4.932305845796125e-09  4.785712405899165e-09  4.4307661421231015e-09  3.7241714424637427e-09  2.689296876612206e-09  3.0879889543325403e-09  4.424484992725196e-09  9.035460084559324e-09  8.2350208921771e-09  6.280181557319733e-09  6.526160773734504e-09  7.37308635780372e-09  8.623911252844925e-09  8.977126994940263e-09  7.253299402495161e-09  5.152439172208196e-09  6.2329950535960514e-09  9.33550508373873e-09  7.031088464618692e-09  6.63691328980495e-09  6.472484758349152e-09  4.187482747595801e-09  1.5053592389716575e-09  -7.645742350149347e-10  -1.022290789484232e-09  -8.527915124341221e-10  -1.0242071424435325e-09  -9.163696882726786e-10  -3.3143542774746836e-09  -2.79372329808787e-09  -4.9782519502601144e-09  -3.2921738520010796e-09  -5.080507994993362e-09  -5.369276708236157e-09  -5.3328466711843085e-09  -5.484573768002895e-09  -5.590624109000211e-09  -7.947703478552122e-09  -7.172366330360413e-09  -6.6929202773624954e-09  -6.376904036380984e-09  -5.786095792512575e-09  -3.6940858096262254e-09  -2.9347940394495466e-09  -3.0886952307175903e-09  -1.0299720916017543e-09  -7.735724843911835e-10  -1.4918813018198303e-09  -3.08902961893574e-09  -2.2674229557382656e-10  8.046985071589158e-10  8.316535574264263e-10  5.648055337566463e-10  1.123194737190304e-09  2.0193582139886816e-10  -2.5037757976210485e-09  -2.069668158573299e-09  -4.043038988481809e-09  -6.82326818825547e-09  -7.608445010389007e-09  -7.601075372281185e-09
 -0.009   -1.8487699131882424e-09  -1.528969908844449e-09  -1.985459439919809e-09  -3.3298430656451306e-09  -4.424172845876106e-09  -1.9306505132757222e-09  3.9507909711208885e-10  3.2911641119401064e-10  2.848046063263251e-10  -8.316214126730843e-10  -5.263842680423926e-09  -4.8889993539952656e-09  -4.650735507530811e-09  -6.9180633948485274e-09  -8.789450035148026e-09  -1.08844736043038e-08  -1.0707895993589146e-08  -1.045047284198866e-08  -7.60493452435924e-09  -5.202162753540889e-09  -4.0314833640766876e-09  4.0883067645230497e-10  2.5065059308121534e-09  2.1187838719662096e-09  -3.0318590782374493e-10  1.4840378204823416e-09  1.3224180510843567e-09  6.741122403201637e-10  1.7333436422689755e-09  3.0207595781857138e-09  2.4993810965654105e-09  4.158923168618999e-09  1.6362991468906533e-09  1.2656572467582024e-09  3.476938197083465e-09  5.753898727245718e-09  7.040178774859892e-09  5.97060792255218e-09  5.170384108136952e-09  6.259311195137767e-09  4.932305845796125e-09  4.785712405899165e-09  4.4307661421231015e-09  3.7241714424637427e-09  2.689296876612206e-09  3.0879889543325403e-09  4.424484992725196e-09  9.035460084559324e-09  8.2350208921771e-09  6.280181557319733e-09  6.526160773734504e-09  7.37308635780372e-09  8.623911252844925e-09  8.977126994940263e-09  7.253299402495161e-09  5.152439172208196e-09  6.2329950535960514e-09  9.33550508373873e-09  7.031088464618692e-09  6.63691328980495e-09  6.472484758349152e-09  4.187482747595801e-09  1.5053592389716575e-09  -7.645742350149347e-10  -1.022290789484232e-09  -8.527915124341221e-10  -1.0242071424435325e-09  -9.163696882726786e-10  -3.3143542774746836e-09  -2.79372329808787e-09  -4.9782519502601144e-09  -3.2921738520010796e-09  -5.080507994993362e-09  -5.369276708236157e-09  -5.3328466711843085e-09  -5.484573768002895e-09  -5.590624109000211e-09  -7.947703478552122e-09  -7.172366330360413e-09  -6.6929202773624954e-09  -6.376904036380984e-09  -5.786095792512575e-09  -3.6940858096262254e-09  -2.9347940394495466e-09  -3.0886952307175903e-09  -1.0299720916017543e-09  -7.735724843911835e-10  -1.4918813018198303e-09  -3.08902961893574e-09  -2.2674229557382656e-10  8.046985071589158e-10  8.316535574264263e-10  5.648055337566463e-10  1.123194737190304e-09  2.0193582139886816e-10  -2.5037757976210485e-09  -2.069668158573299e-09  -4.043038988481809e-09  -6.82326818825547e-09  -7.608445010389007e-09  -7.601075372281185e-09
 -0.008   -1.8487699131882424e-09  -1.528969908844449e-09  -1.985459439919809e-09  -3.3298430656451306e-09  -4.424172845876106e-09  -1.9306505132757222e-09  3.9507909711208885e-10  3.2911641119401064e-10  2.848046063263251e-10  -8.316214126730843e-10  -5.263842680423926e-09  -4.8889993539952656e-09  -4.650735507530811e-09  -6.9180633948485274e-09  -8.789450035148026e-09  -1.08844736043038e-08  -1.0707895993589146e-08  -1.045047284198866e-08  -7.60493452435924e-09  -5.202162753540889e-09  -4.0314833640766876e-09  4.0883067645230497e-10  2.5065059308121534e-09  2.1187838719662096e-09  -3.0318590782374493e-10  1.4840378204823416e-09  1.3224180510843567e-09  6.741122403201637e-10  1.7333436422689755e-09  3.0207595781857138e-09  2.4993810965654105e-09  4.158923168618999e-09  1.6362991468906533e-09  1.2656572467582024e-09  3.476938197083465e-09  5.753898727245718e-09  7.040178774859892e-09  5.97060792255218e-09  5.170384108136952e-09  6.259311195137767e-09  4.932305845796125e-09  4.785712405899165e-09  4.4307661421231015e-09  3.7241714424637427e-09  2.689296876612206e-09  3.0879889543325403e-09  4.424484992725196e-09  9.035460084559324e-09  8.2350208921771e-09  6.280181557319733e-09  6.526160773734504e-09  7.37308635780372e-09  8.623911252844925e-09  8.977126994940263e-09  7.253299402495161e-09  5.152439172208196e-09  6.2329950535960514e-09  9.33550508373873e-09  7.031088464618692e-09  6.63691328980495e-09  6.472484758349152e-09  4.187482747595801e-09  1.5053592389716575e-09  -7.645742350149347e-10  -1.022290789484232e-09  -8.527915124341221e-10  -1.0242071424435325e-09  -9.163696882726786e-10  -3.3143542774746836e-09  -2.79372329808787e-09  -4.9782519502601144e-09  -3.2921738520010796e-09  -5.080507994993362e-09  -5.369276708236157e-09  -5.3328466711843085e-09  -5.484573768002895e-09  -5.590624109000211e-09  -7.947703478552122e-09  -7.172366330360413e-09  -6.6929202773624954e-09  -6.376904036380984e-09  -5.786095792512575e-09  -3.6940858096262254e-09  -2.9347940394495466e-09  -3.0886952307175903e-09  -1.0299720916017543e-09  -7.735724843911835e-10  -1.4918813018198303e-09  -3.08902961893574e-09  -2.2674229557382656e-10  8.046985071589158e-10  8.316535574264263e-10  5.648055337566463e-10  1.123194737190304e-09  2.0193582139886816e-10  -2.5037757976210485e-09  -2.069668158573299e-09  -4.043038988481809e-09  -6.82326818825547e-09  -7.608445010389007e-09  -7.601075372281185e-09
 -0.007   -1.8487699131882424e-09  -1.528969908844449e-09  -1.985459439919809e-09  -3.3298430656451306e-09  -4.424172845876106e-09  -1.9306505132757222e-09  3.9507909711208885e-10  3.2911641119401064e-10  2.848046063263251e-10  -8.316214126730843e-10  -5.263842680423926e-09  -4.8889993539952656e-09  -4.650735507530811e-09  -6.9180633948485274e-09  -8.789450035148026e-09  -1.08844736043038e-08  -1.0707895993589146e-08  -1.045047284198866e-08  -7.60493452435924e-09  -5.202162753540889e-09  -4.0314833640766876e-09  4.0883067645230497e-10  2.5065059308121534e-09  2.1187838719662096e-09  -3.0318590782374493e-10  1.4840378204823416e-09  1.3224180510843567e-09  6.741122403201637e-10  1.7333436422689755e-09  3.0207595781857138e-09  2.4993810965654105e-09  4.158923168618999e-09  1.6362991468906533e-09  1.2656572467582024e-09  3.476938197083465e-09  5.753898727245718e-09  7.040178774859892e-09  5.97060792255218e-09  5.170384108136952e-09  6.259311195137767e-09  4.932305845796125e-09  4.785712405899165e-09  4.4307661421231015e-09  3.7241714424637427e-09  2.689296876612206e-09  3.0879889543325403e-09  4.424484992725196e-09  9.035460084559324e-09  8.2350208921771e-09  6.280181557319733e-09  6.526160773734504e-09  7.37308635780372e-09  8.623911252844925e-09  8.977126994940263e-09  7.253299402495161e-09  5.152439172208196e-09  6.2329950535960514e-09  9.33550508373873e-09  7.031088464618692e-09  6.63691328980495e-09  6.472484758349152e-09  4.187482747595801e-09  1.5053592389716575e-09  -7.645742350149347e-10  -1.022290789484232e-09  -8.527915124341221e-10  -1.0242071424435325e-09  -9.163696882726786e-10  -3.3143542774746836e-09  -2.79372329808787e-09  -4.9782519502601144e-09  -3.2921738520010796e-09  -5.080507994993362e-09  -5.369276708236157e-09  -5.3328466711843085e-09  -5.484573768002895e-09  -5.590624109000211e-09  -7.947703478552122e-09  -7.172366330360413e-09  -6.6929202773624954e-09  -6.376904036380984e-09  -5.786095792512575e-09  -3.6940858096262254e-09  -2.9347940394495466e-09  -3.0886952307175903e-09  -1.0299720916017543e-09  -7.735724843911835e-10  -1.4918813018198303e-09  -3.08902961893574e-09  -2.2674229557382656e-10  8.046985071589158e-10  8.316535574264263e-10  5.648055337566463e-10  1.123194737190304e-09  2.0193582139886816e-10  -2.5037757976210485e-09  -2.069668158573299e-09  -4.043038988481809e-09  -6.82326818825547e-09  -7.608445010389007e-09  -7.601075372281185e-09
 -0.006   -1.8487699131882424e-09  -1.528969908844449e-09  -1.985459439919809e-09  -3.3298430656451306e-09  -4.424172845876106e-09  -1.9306505132757222e-09  3.9507909711208885e-10  3.2911641119401064e-10  2.848046063263251e-10  -8.316214126730843e-10  -5.263842680423926e-09  -4.8889993539952656e-09  -4.650735507530811e-09  -6.9180633948485274e-09  -8.789450035148026e-09  -1.08844736043038e-08  -1.0707895993589146e-08  -1.045047284198866e-08  -7.60493452435924e-09  -5.202162753540889e-09  -4.0314833640766876e-09  4.0883067645230497e-10  2.5065059308121534e-09  2.1187838719662096e-09  -3.0318590782374493e-10  1.4840378204823416e-09  1.3224180510843567e-09  6.741122403201637e-10  1.7333436422689755e-09  3.0207595781857138e-09  2.4993810965654105e-09  4.158923168618999e-09  1.6362991468906533e-09  1.2656572467582024e-09  3.476938197083465e-09  5.753898727245718e-09  7.040178774859892e-09  5.97060792255218e-09  5.170384108136952e-09  6.259311195137767e-09  4.932305845796125e-09  4.785712405899165e-09  4.4307661421231015e-09  3.7241714424637427e-09  2.689296876612206e-09  3.0879889543325403e-09  4.424484992725196e-09  9.035460084559324e-09  8.2350208921771e-09  6.280181557319733e-09  6.526160773734504e-09  7.37308635780372e-09  8.623911252844925e-09  8.977126994940263e-09  7.253299402495161e-09  5.152439172208196e-09  6.2329950535960514e-09  9.33550508373873e-09  7.031088464618692e-09  6.63691328980495e-09  6.472484758349152e-09  4.187482747595801e-09  1.5053592389716575e-09  -7.645742350149347e-10  -1.022290789484232e-09  -8.527915124341221e-10  -1.0242071424435325e-09  -9.163696882726786e-10  -3.3143542774746836e-09  -2.79372329808787e-09  -4.9782519502601144e-09  -3.2921738520010796e-09  -5.080507994993362e-09  -5.369276708236157e-09  -5.3328466711843085e-09  -5.484573768002895e-09  -5.590624109000211e-09  -7.947703478552122e-09  -7.172366330360413e-09  -6.6929202773624954e-09  -6.376904036380984e-09  -5.786095792512575e-09  -3.6940858096262254e-09  -2.9347940394495466e-09  -3.0886952307175903e-09  -1.0299720916017543e-09  -7.735724843911835e-10  -1.4918813018198303e-09  -3.08902961893574e-09  -2.2674229557382656e-10  8.046985071589158e-10  8.316535574264263e-10  5.648055337566463e-10  1.123194737190304e-09  2.0193582139886816e-10  -2.5037757976210485e-09  -2.069668158573299e-09  -4.043038988481809e-09  -6.82326818825547e-09  -7.608445010389007e-09  -7.601075372281185e-09
 -0.005   -1.8487699131882424e-09  -1.528969908844449e-09  -1.985459439919809e-09  -3.3298430656451306e-09  -4.424172845876106e-09  -1.9306505132757222e-09  3.9507909711208885e-10  3.2911641119401064e-10  2.848046063263251e-10  -8.316214126730843e-10  -5.263842680423926e-09  -4.8889993539952656e-09  -4.650735507530811e-09  -6.9180633948485274e-09  -8.789450035148026e-09  -1.08844736043038e-08  -1.0707895993589146e-08  -1.045047284198866e-08  -7.60493452435924e-09  -5.202162753540889e-09  -4.0314833640766876e-09  4.0883067645230497e-10  2.5065059308121534e-09  2.1187838719662096e-09  -3.0318590782374493e-10  1.4840378204823416e-09  1.3224180510843567e-09  6.741122403201637e-10  1.7333436422689755e-09  3.0207595781857138e-09  2.4993810965654105e-09  4.158923168618999e-09  1.6362991468906533e-09  1.2656572467582024e-09  3.476938197083465e-09  5.753898727245718e-09  7.040178774859892e-09  5.97060792255218e-09  5.170384108136952e-09  6.259311195137767e-09  4.932305845796125e-09  4.785712405899165e-09  4.4307661421231015e-09  3.7241714424637427e-09  2.689296876612206e-09  3.0879889543325403e-09  4.424484992725196e-09  9.035460084559324e-09  8.2350208921771e-09  6.280181557319733e-09  6.526160773734504e-09  7.37308635780372e-09  8.623911252844925e-09  8.977126994940263e-09  7.253299402495161e-09  5.152439172208196e-09  6.2329950535960514e-09  9.33550508373873e-09  7.031088464618692e-09  6.63691328980495e-09  6.472484758349152e-09  4.187482747595801e-09  1.5053592389716575e-09  -7.645742350149347e-10  -1.022290789484232e-09  -8.527915124341221e-10  -1.0242071424435325e-09  -9.163696882726786e-10  -3.3143542774746836e-09  -2.79372329808787e-09  -4.9782519502601144e-09  -3.2921738520010796e-09  -5.080507994993362e-09  -5.369276708236157e-09  -5.3328466711843085e-09  -5.484573768002895e-09  -5.590624109000211e-09  -7.947703478552122e-09  -7.172366330360413e-09  -6.6929202773624954e-09  -6.376904036380984e-09  -5.786095792512575e-09  -3.6940858096262254e-09  -2.9347940394495466e-09  -3.0886952307175903e-09  -1.0299720916017543e-09  -7.735724843911835e-10  -1.4918813018198303e-09  -3.08902961893574e-09  -2.2674229557382656e-10  8.046985071589158e-10  8.316535574264263e-10  5.648055337566463e-10  1.123194737190304e-09  2.0193582139886816e-10  -2.5037757976210485e-09  -2.069668158573299e-09  -4.043038988481809e-09  -6.82326818825547e-09  -7.608445010389007e-09  -7.601075372281185e-09
 -0.004   -1.8487699131882424e-09  -1.528969908844449e-09  -1.985459439919809e-09  -3.3298430656451306e-09  -4.424172845876106e-09  -1.9306505132757222e-09  3.9507909711208885e-10  3.2911641119401064e-10  2.848046063263251e-10  -8.316214126730843e-10  -5.263842680423926e-09  -4.8889993539952656e-09  -4.650735507530811e-09  -6.9180633948485274e-09  -8.789450035148026e-09  -1.08844736043038e-08  -1.0707895993589146e-08  -1.045047284198866e-08  -7.60493452435924e-09  -5.202162753540889e-09  -4.0314833640766876e-09  4.0883067645230497e-10  2.5065059308121534e-09  2.1187838719662096e-09  -3.0318590782374493e-10  1.4840378204823416e-09  1.3224180510843567e-09  6.741122403201637e-10  1.7333436422689755e-09  3.0207595781857138e-09  2.4993810965654105e-09  4.158923168618999e-09  1.6362991468906533e-09  1.2656572467582024e-09  3.476938197083465e-09  5.753898727245718e-09  7.040178774859892e-09  5.97060792255218e-09  5.170384108136952e-09  6.259311195137767e-09  4.932305845796125e-09  4.785712405899165e-09  4.4307661421231015e-09  3.7241714424637427e-09  2.689296876612206e-09  3.0879889543325403e-09  4.424484992725196e-09  9.035460084559324e-09  8.2350208921771e-09  6.280181557319733e-09  6.526160773734504e-09  7.37308635780372e-09  8.623911252844925e-09  8.977126994940263e-09  7.253299402495161e-09  5.152439172208196e-09  6.2329950535960514e-09  9.33550508373873e-09  7.031088464618692e-09  6.63691328980495e-09  6.472484758349152e-09  4.187482747595801e-09  1.5053592389716575e-09  -7.645742350149347e-10  -1.022290789484232e-09  -8.527915124341221e-10  -1.0242071424435325e-09  -9.163696882726786e-10  -3.3143542774746836e-09  -2.79372329808787e-09  -4.9782519502601144e-09  -3.2921738520010796e-09  -5.080507994993362e-09  -5.369276708236157e-09  -5.3328466711843085e-09  -5.484573768002895e-09  -5.590624109000211e-09  -7.947703478552122e-09  -7.172366330360413e-09  -6.6929202773624954e-09  -6.376904036380984e-09  -5.786095792512575e-09  -3.6940858096262254e-09  -2.9347940394495466e-09  -3.0886952307175903e-09  -1.0299720916017543e-09  -7.735724843911835e-10  -1.4918813018198303e-09  -3.08902961893574e-09  -2.2674229557382656e-10  8.046985071589158e-10  8.316535574264263e-10  5.648055337566463e-10  1.123194737190304e-09  2.0193582139886816e-10  -2.5037757976210485e-09  -2.069668158573299e-09  -4.043038988481809e-09  -6.82326818825547e-09  -7.608445010389007e-09  -7.601075372281185e-09
 -0.003   -1.8487699131882424e-09  -1.528969908844449e-09  -1.985459439919809e-09  -3.3298430656451306e-09  -4.424172845876106e-09  -1.9306505132757222e-09  3.9507909711208885e-10  3.2911641119401064e-10  2.848046063263251e-10  -8.316214126730843e-10  -5.263842680423926e-09  -4.8889993539952656e-09  -4.650735507530811e-09  -6.9180633948485274e-09  -8.789450035148026e-09  -1.08844736043038e-08  -1.0707895993589146e-08  -1.045047284198866e-08  -7.60493452435924e-09  -5.202162753540889e-09  -4.0314833640766876e-09  4.0883067645230497e-10  2.5065059308121534e-09  2.1187838719662096e-09  -3.0318590782374493e-10  1.4840378204823416e-09  1.3224180510843567e-09  6.741122403201637e-10  1.7333436422689755e-09  3.0207595781857138e-09  2.4993810965654105e-09  4.158923168618999e-09  1.6362991468906533e-09  1.2656572467582024e-09  3.476938197083465e-09  5.753898727245718e-09  7.040178774859892e-09  5.97060792255218e-09  5.170384108136952e-09  6.259311195137767e-09  4.932305845796125e-09  4.785712405899165e-09  4.4307661421231015e-09  3.7241714424637427e-09  2.689296876612206e-09  3.0879889543325403e-09  4.424484992725196e-09  9.035460084559324e-09  8.2350208921771e-09  6.280181557319733e-09  6.526160773734504e-09  7.37308635780372e-09  8.623911252844925e-09  8.977126994940263e-09  7.253299402495161e-09  5.152439172208196e-09  6.2329950535960514e-09  9.33550508373873e-09  7.031088464618692e-09  6.63691328980495e-09  6.472484758349152e-09  4.187482747595801e-09  1.5053592389716575e-09  -7.645742350149347e-10  -1.022290789484232e-09  -8.527915124341221e-10  -1.0242071424435325e-09  -9.163696882726786e-10  -3.3143542774746836e-09  -2.79372329808787e-09  -4.9782519502601144e-09  -3.2921738520010796e-09  -5.080507994993362e-09  -5.369276708236157e-09  -5.3328466711843085e-09  -5.484573768002895e-09  -5.590624109000211e-09  -7.947703478552122e-09  -7.172366330360413e-09  -6.6929202773624954e-09  -6.376904036380984e-09  -5.786095792512575e-09  -3.6940858096262254e-09  -2.9347940394495466e-09  -3.0886952307175903e-09  -1.0299720916017543e-09  -7.735724843911835e-10  -1.4918813018198303e-09  -3.08902961893574e-09  -2.2674229557382656e-10  8.046985071589158e-10  8.316535574264263e-10  5.648055337566463e-10  1.123194737190304e-09  2.0193582139886816e-10  -2.5037757976210485e-09  -2.069668158573299e-09  -4.043038988481809e-09  -6.82326818825547e-09  -7.608445010389007e-09  -7.601075372281185e-09
 -0.002   -1.8487699131882424e-09  -1.528969908844449e-09  -1.985459439919809e-09  -3.3298430656451306e-09  -4.424172845876106e-09  -1.9306505132757222e-09  3.9507909711208885e-10  3.2911641119401064e-10  2.848046063263251e-10  -8.316214126730843e-10  -5.263842680423926e-09  -4.8889993539952656e-09  -4.650735507530811e-09  -6.9180633948485274e-09  -8.789450035148026e-09  -1.08844736043038e-08  -1.0707895993589146e-08  -1.045047284198866e-08  -7.60493452435924e-09  -5.202162753540889e-09  -4.0314833640766876e-09  4.0883067645230497e-10  2.5065059308121534e-09  2.1187838719662096e-09  -3.0318590782374493e-10  1.4840378204823416e-09  1.3224180510843567e-09  6.741122403201637e-10  1.7333436422689755e-09  3.0207595781857138e-09  2.4993810965654105e-09  4.158923168618999e-09  1.6362991468906533e-09  1.2656572467582024e-09  3.476938197083465e-09  5.753898727245718e-09  7.040178774859892e-09  5.97060792255218e-09  5.170384108136952e-09  6.259311195137767e-09  4.932305845796125e-09  4.785712405899165e-09  4.4307661421231015e-09  3.7241714424637427e-09  2.689296876612206e-09  3.0879889543325403e-09  4.424484992725196e-09  9.035460084559324e-09  8.2350208921771e-09  6.280181557319733e-09  6.526160773734504e-09  7.37308635780372e-09  8.623911252844925e-09  8.977126994940263e-09  7.253299402495161e-09  5.152439172208196e-09  6.2329950535960514e-09  9.33550508373873e-09  7.031088464618692e-09  6.63691328980495e-09  6.472484758349152e-09  4.187482747595801e-09  1.5053592389716575e-09  -7.645742350149347e-10  -1.022290789484232e-09  -8.527915124341221e-10  -1.0242071424435325e-09  -9.163696882726786e-10  -3.3143542774746836e-09  -2.79372329808787e-09  -4.9782519502601144e-09  -3.2921738520010796e-09  -5.080507994993362e-09  -5.369276708236157e-09  -5.3328466711843085e-09  -5.484573768002895e-09  -5.590624109000211e-09  -7.947703478552122e-09  -7.172366330360413e-09  -6.6929202773624954e-09  -6.376904036380984e-09  -5.786095792512575e-09  -3.6940858096262254e-09  -2.9347940394495466e-09  -3.0886952307175903e-09  -1.0299720916017543e-09  -7.735724843911835e-10  -1.4918813018198303e-09  -3.08902961893574e-09  -2.2674229557382656e-10  8.046985071589158e-10  8.316535574264263e-10  5.648055337566463e-10  1.123194737190304e-09  2.0193582139886816e-10  -2.5037757976210485e-09  -2.069668158573299e-09  -4.043038988481809e-09  -6.82326818825547e-09  -7.608445010389007e-09  -7.601075372281185e-09
 -0.001   -1.8487699131882424e-09  -1.528969908844449e-09  -1.985459439919809e-09  -3.3298430656451306e-09  -4.424172845876106e-09  -1.9306505132757222e-09  3.9507909711208885e-10  3.2911641119401064e-10  2.848046063263251e-10  -8.316214126730843e-10  -5.263842680423926e-09  -4.8889993539952656e-09  -4.650735507530811e-09  -6.9180633948485274e-09  -8.789450035148026e-09  -1.08844736043038e-08  -1.0707895993589146e-08  -1.045047284198866e-08  -7.60493452435924e-09  -5.202162753540889e-09  -4.0314833640766876e-09  4.0883067645230497e-10  2.5065059308121534e-09  2.1187838719662096e-09  -3.0318590782374493e-10  1.4840378204823416e-09  1.3224180510843567e-09  6.741122403201637e-10  1.7333436422689755e-09  3.0207595781857138e-09  2.4993810965654105e-09  4.158923168618999e-09  1.6362991468906533e-09  1.2656572467582024e-09  3.476938197083465e-09  5.753898727245718e-09  7.040178774859892e-09  5.97060792255218e-09  5.170384108136952e-09  6.259311195137767e-09  4.932305845796125e-09  4.785712405899165e-09  4.4307661421231015e-09  3.7241714424637427e-09  2.689296876612206e-09  3.0879889543325403e-09  4.424484992725196e-09  9.035460084559324e-09  8.2350208921771e-09  6.280181557319733e-09  6.526160773734504e-09  7.37308635780372e-09  8.623911252844925e-09  8.977126994940263e-09  7.253299402495161e-09  5.152439172208196e-09  6.2329950535960514e-09  9.33550508373873e-09  7.031088464618692e-09  6.63691328980495e-09  6.472484758349152e-09  4.187482747595801e-09  1.5053592389716575e-09  -7.645742350149347e-10  -1.022290789484232e-09  -8.527915124341221e-10  -1.0242071424435325e-09  -9.163696882726786e-10  -3.3143542774746836e-09  -2.79372329808787e-09  -4.9782519502601144e-09  -3.2921738520010796e-09  -5.080507994993362e-09  -5.369276708236157e-09  -5.3328466711843085e-09  -5.484573768002895e-09  -5.590624109000211e-09  -7.947703478552122e-09  -7.172366330360413e-09  -6.6929202773624954e-09  -6.376904036380984e-09  -5.786095792512575e-09  -3.6940858096262254e-09  -2.9347940394495466e-09  -3.0886952307175903e-09  -1.0299720916017543e-09  -7.735724843911835e-10  -1.4918813018198303e-09  -3.08902961893574e-09  -2.2674229557382656e-10  8.046985071589158e-10  8.316535574264263e-10  5.648055337566463e-10  1.123194737190304e-09  2.0193582139886816e-10  -2.5037757976210485e-09  -2.069668158573299e-09  -4.043038988481809e-09  -6.82326818825547e-09  -7.608445010389007e-09  -7.601075372281185e-09
