0	-0.01	-0.009000000000000001	-0.008	-0.007	-0.006	-0.005	-0.004	-0.003	-0.002	-0.0009999999999999992	0.0	0.0009999999999999992	0.002	0.003000000000000001	0.004	0.004999999999999999	0.006	0.007000000000000001	0.008000000000000002	0.009	0.01
-0.05	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09	-1.8487699131882424e-09
-0.049	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09	-1.528969908844449e-09
-0.048	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09	-1.985459439919809e-09
-0.047	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09	-3.3298430656451306e-09
-0.046	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09	-4.424172845876106e-09
-0.045000000000000005	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09	-1.9306505132757222e-09
-0.044000000000000004	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10	3.9507909711208885e-10
-0.043000000000000003	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10	3.2911641119401064e-10
-0.042	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10	2.848046063263251e-10
-0.041	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10	-8.316214126730843e-10
-0.04	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09	-5.263842680423926e-09
-0.03900000000000001	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09	-4.8889993539952656e-09
-0.038000000000000006	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09	-4.650735507530811e-09
-0.037000000000000005	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09	-6.9180633948485274e-09
-0.036000000000000004	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09	-8.789450035148026e-09
